# taxon distribution range models
# data save on : 2023-10-04T15:06:02-03:00
taxon	type	age	equator	pixel	density
Turdus migratorius	range	0	360	1717	0.132792
Turdus migratorius	range	0	360	1718	0.168875
Turdus migratorius	range	0	360	1719	0.197665
Turdus migratorius	range	0	360	1720	0.232544
Turdus migratorius	range	0	360	1721	0.254888
Turdus migratorius	range	0	360	1722	0.288564
Turdus migratorius	range	0	360	1723	0.306926
Turdus migratorius	range	0	360	1724	0.305118
Turdus migratorius	range	0	360	1725	0.294234
Turdus migratorius	range	0	360	1726	0.277569
Turdus migratorius	range	0	360	1727	0.270030
Turdus migratorius	range	0	360	1728	0.255600
Turdus migratorius	range	0	360	1729	0.223125
Turdus migratorius	range	0	360	1730	0.215817
Turdus migratorius	range	0	360	1731	0.189839
Turdus migratorius	range	0	360	1732	0.160806
Turdus migratorius	range	0	360	1733	0.129425
Turdus migratorius	range	0	360	1734	0.102466
Turdus migratorius	range	0	360	1735	0.000858
Turdus migratorius	range	0	360	1736	0.000706
Turdus migratorius	range	0	360	1737	0.055314
Turdus migratorius	range	0	360	1738	0.038203
Turdus migratorius	range	0	360	1739	0.022439
Turdus migratorius	range	0	360	1740	0.010105
Turdus migratorius	range	0	360	1741	0.003595
Turdus migratorius	range	0	360	1857	0.000018
Turdus migratorius	range	0	360	1858	0.000060
Turdus migratorius	range	0	360	1859	0.018349
Turdus migratorius	range	0	360	1860	0.000401
Turdus migratorius	range	0	360	1861	0.000712
Turdus migratorius	range	0	360	1862	0.001059
Turdus migratorius	range	0	360	1863	0.137739
Turdus migratorius	range	0	360	1864	0.168187
Turdus migratorius	range	0	360	1865	0.209324
Turdus migratorius	range	0	360	1866	0.249330
Turdus migratorius	range	0	360	1867	0.266194
Turdus migratorius	range	0	360	1868	0.294515
Turdus migratorius	range	0	360	1869	0.308718
Turdus migratorius	range	0	360	1870	0.314636
Turdus migratorius	range	0	360	1871	0.317949
Turdus migratorius	range	0	360	1872	0.315221
Turdus migratorius	range	0	360	1873	0.294185
Turdus migratorius	range	0	360	1874	0.285647
Turdus migratorius	range	0	360	1875	0.273510
Turdus migratorius	range	0	360	1876	0.243342
Turdus migratorius	range	0	360	1877	0.212260
Turdus migratorius	range	0	360	1878	0.178457
Turdus migratorius	range	0	360	1879	0.149196
Turdus migratorius	range	0	360	1880	0.118941
Turdus migratorius	range	0	360	1881	0.101120
Turdus migratorius	range	0	360	1882	0.087501
Turdus migratorius	range	0	360	1883	0.077606
Turdus migratorius	range	0	360	1884	0.061201
Turdus migratorius	range	0	360	1885	0.040642
Turdus migratorius	range	0	360	1886	0.028950
Turdus migratorius	range	0	360	1887	0.016616
Turdus migratorius	range	0	360	1888	0.007749
Turdus migratorius	range	0	360	1889	0.001797
Turdus migratorius	range	0	360	1890	0.004154
Turdus migratorius	range	0	360	1891	0.004154
Turdus migratorius	range	0	360	1892	0.004154
Turdus migratorius	range	0	360	1893	0.004154
Turdus migratorius	range	0	360	1894	0.001797
Turdus migratorius	range	0	360	2010	0.000018
Turdus migratorius	range	0	360	2011	0.000077
Turdus migratorius	range	0	360	2012	0.000183
Turdus migratorius	range	0	360	2013	0.000401
Turdus migratorius	range	0	360	2014	0.000677
Turdus migratorius	range	0	360	2015	0.001158
Turdus migratorius	range	0	360	2016	0.001421
Turdus migratorius	range	0	360	2017	0.001754
Turdus migratorius	range	0	360	2018	0.211104
Turdus migratorius	range	0	360	2019	0.239912
Turdus migratorius	range	0	360	2020	0.271618
Turdus migratorius	range	0	360	2021	0.299359
Turdus migratorius	range	0	360	2022	0.304005
Turdus migratorius	range	0	360	2023	0.327995
Turdus migratorius	range	0	360	2024	0.319100
Turdus migratorius	range	0	360	2025	0.328018
Turdus migratorius	range	0	360	2026	0.301875
Turdus migratorius	range	0	360	2027	0.315321
Turdus migratorius	range	0	360	2028	0.291136
Turdus migratorius	range	0	360	2029	0.270317
Turdus migratorius	range	0	360	2030	0.240827
Turdus migratorius	range	0	360	2031	0.210050
Turdus migratorius	range	0	360	2032	0.164442
Turdus migratorius	range	0	360	2033	0.132659
Turdus migratorius	range	0	360	2034	0.113517
Turdus migratorius	range	0	360	2035	0.099404
Turdus migratorius	range	0	360	2036	0.094640
Turdus migratorius	range	0	360	2037	0.086332
Turdus migratorius	range	0	360	2038	0.067088
Turdus migratorius	range	0	360	2039	0.057047
Turdus migratorius	range	0	360	2040	0.041347
Turdus migratorius	range	0	360	2041	0.022567
Turdus migratorius	range	0	360	2042	0.017854
Turdus migratorius	range	0	360	2043	0.010105
Turdus migratorius	range	0	360	2044	0.011839
Turdus migratorius	range	0	360	2045	0.012398
Turdus migratorius	range	0	360	2046	0.012398
Turdus migratorius	range	0	360	2047	0.008308
Turdus migratorius	range	0	360	2048	0.008308
Turdus migratorius	range	0	360	2049	0.005951
Turdus migratorius	range	0	360	2050	0.001797
Turdus migratorius	range	0	360	2055	0.000018
Turdus migratorius	range	0	360	2056	0.005951
Turdus migratorius	range	0	360	2057	0.008308
Turdus migratorius	range	0	360	2058	0.008308
Turdus migratorius	range	0	360	2059	0.008308
Turdus migratorius	range	0	360	2060	0.000060
Turdus migratorius	range	0	360	2061	0.000042
Turdus migratorius	range	0	360	2062	0.000018
Turdus migratorius	range	0	360	2168	0.000018
Turdus migratorius	range	0	360	2169	0.000077
Turdus migratorius	range	0	360	2170	0.000225
Turdus migratorius	range	0	360	2171	0.000424
Turdus migratorius	range	0	360	2172	0.000770
Turdus migratorius	range	0	360	2173	0.001129
Turdus migratorius	range	0	360	2174	0.140554
Turdus migratorius	range	0	360	2175	0.168303
Turdus migratorius	range	0	360	2176	0.194763
Turdus migratorius	range	0	360	2177	0.223489
Turdus migratorius	range	0	360	2178	0.258426
Turdus migratorius	range	0	360	2179	0.281607
Turdus migratorius	range	0	360	2180	0.304651
Turdus migratorius	range	0	360	2181	0.324518
Turdus migratorius	range	0	360	2182	0.330410
Turdus migratorius	range	0	360	2183	0.321315
Turdus migratorius	range	0	360	2184	0.316813
Turdus migratorius	range	0	360	2185	0.323934
Turdus migratorius	range	0	360	2186	0.313328
Turdus migratorius	range	0	360	2187	0.296089
Turdus migratorius	range	0	360	2188	0.277887
Turdus migratorius	range	0	360	2189	0.233994
Turdus migratorius	range	0	360	2190	0.197881
Turdus migratorius	range	0	360	2191	0.154306
Turdus migratorius	range	0	360	2192	0.131885
Turdus migratorius	range	0	360	2193	0.119518
Turdus migratorius	range	0	360	2194	0.108930
Turdus migratorius	range	0	360	2195	0.108054
Turdus migratorius	range	0	360	2196	0.098794
Turdus migratorius	range	0	360	2197	0.085914
Turdus migratorius	range	0	360	2198	0.066383
Turdus migratorius	range	0	360	2199	0.050619
Turdus migratorius	range	0	360	2200	0.033104
Turdus migratorius	range	0	360	2201	0.026593
Turdus migratorius	range	0	360	2202	0.021798
Turdus migratorius	range	0	360	2203	0.000224
Turdus migratorius	range	0	360	2204	0.022293
Turdus migratorius	range	0	360	2205	0.022293
Turdus migratorius	range	0	360	2206	0.016488
Turdus migratorius	range	0	360	2207	0.000124
Turdus migratorius	range	0	360	2208	0.000083
Turdus migratorius	range	0	360	2209	0.000042
Turdus migratorius	range	0	360	2211	0.000018
Turdus migratorius	range	0	360	2212	0.000042
Turdus migratorius	range	0	360	2213	0.000083
Turdus migratorius	range	0	360	2214	0.000119
Turdus migratorius	range	0	360	2215	0.000207
Turdus migratorius	range	0	360	2216	0.018349
Turdus migratorius	range	0	360	2217	0.020642
Turdus migratorius	range	0	360	2218	0.020642
Turdus migratorius	range	0	360	2219	0.000142
Turdus migratorius	range	0	360	2220	0.000060
Turdus migratorius	range	0	360	2221	0.000042
Turdus migratorius	range	0	360	2222	0.000002
Turdus migratorius	range	0	360	2332	0.000018
Turdus migratorius	range	0	360	2333	0.000101
Turdus migratorius	range	0	360	2334	0.000266
Turdus migratorius	range	0	360	2335	0.000447
Turdus migratorius	range	0	360	2336	0.000811
Turdus migratorius	range	0	360	2337	0.099322
Turdus migratorius	range	0	360	2338	0.125800
Turdus migratorius	range	0	360	2339	0.159238
Turdus migratorius	range	0	360	2340	0.187001
Turdus migratorius	range	0	360	2341	0.203875
Turdus migratorius	range	0	360	2342	0.223278
Turdus migratorius	range	0	360	2343	0.250365
Turdus migratorius	range	0	360	2344	0.278985
Turdus migratorius	range	0	360	2345	0.292207
Turdus migratorius	range	0	360	2346	0.302482
Turdus migratorius	range	0	360	2347	0.297701
Turdus migratorius	range	0	360	2348	0.318636
Turdus migratorius	range	0	360	2349	0.333893
Turdus migratorius	range	0	360	2350	0.337765
Turdus migratorius	range	0	360	2351	0.329718
Turdus migratorius	range	0	360	2352	0.324353
Turdus migratorius	range	0	360	2353	0.291085
Turdus migratorius	range	0	360	2354	0.230550
Turdus migratorius	range	0	360	2355	0.187026
Turdus migratorius	range	0	360	2356	0.146639
Turdus migratorius	range	0	360	2357	0.123800
Turdus migratorius	range	0	360	2358	0.118775
Turdus migratorius	range	0	360	2359	0.125418
Turdus migratorius	range	0	360	2360	0.131223
Turdus migratorius	range	0	360	2361	0.001276
Turdus migratorius	range	0	360	2362	0.106410
Turdus migratorius	range	0	360	2363	0.087007
Turdus migratorius	range	0	360	2364	0.070537
Turdus migratorius	range	0	360	2365	0.048886
Turdus migratorius	range	0	360	2366	0.034196
Turdus migratorius	range	0	360	2367	0.030042
Turdus migratorius	range	0	360	2368	0.037111
Turdus migratorius	range	0	360	2369	0.040560
Turdus migratorius	range	0	360	2370	0.032252
Turdus migratorius	range	0	360	2371	0.000323
Turdus migratorius	range	0	360	2372	0.000264
Turdus migratorius	range	0	360	2373	0.000142
Turdus migratorius	range	0	360	2374	0.000042
Turdus migratorius	range	0	360	2375	0.000060
Turdus migratorius	range	0	360	2376	0.000042
Turdus migratorius	range	0	360	2377	0.010041
Turdus migratorius	range	0	360	2378	0.014195
Turdus migratorius	range	0	360	2379	0.022439
Turdus migratorius	range	0	360	2380	0.030601
Turdus migratorius	range	0	360	2381	0.000347
Turdus migratorius	range	0	360	2382	0.000405
Turdus migratorius	range	0	360	2383	0.000363
Turdus migratorius	range	0	360	2384	0.000305
Turdus migratorius	range	0	360	2385	0.000224
Turdus migratorius	range	0	360	2386	0.000142
Turdus migratorius	range	0	360	2388	0.000002
Turdus migratorius	range	0	360	2501	0.000018
Turdus migratorius	range	0	360	2502	0.000137
Turdus migratorius	range	0	360	2503	0.000249
Turdus migratorius	range	0	360	2504	0.000470
Turdus migratorius	range	0	360	2505	0.000705
Turdus migratorius	range	0	360	2506	0.095199
Turdus migratorius	range	0	360	2507	0.120805
Turdus migratorius	range	0	360	2508	0.144813
Turdus migratorius	range	0	360	2509	0.154044
Turdus migratorius	range	0	360	2510	0.175772
Turdus migratorius	range	0	360	2511	0.194552
Turdus migratorius	range	0	360	2512	0.210416
Turdus migratorius	range	0	360	2513	0.002318
Turdus migratorius	range	0	360	2514	0.248997
Turdus migratorius	range	0	360	2515	0.259033
Turdus migratorius	range	0	360	2516	0.272805
Turdus migratorius	range	0	360	2517	0.296331
Turdus migratorius	range	0	360	2518	0.314516
Turdus migratorius	range	0	360	2519	0.355388
Turdus migratorius	range	0	360	2520	0.365378
Turdus migratorius	range	0	360	2521	0.359524
Turdus migratorius	range	0	360	2522	0.343831
Turdus migratorius	range	0	360	2523	0.283057
Turdus migratorius	range	0	360	2524	0.228799
Turdus migratorius	range	0	360	2525	0.180275
Turdus migratorius	range	0	360	2526	0.150939
Turdus migratorius	range	0	360	2527	0.136731
Turdus migratorius	range	0	360	2528	0.151815
Turdus migratorius	range	0	360	2529	0.158198
Turdus migratorius	range	0	360	2530	0.001560
Turdus migratorius	range	0	360	2531	0.149856
Turdus migratorius	range	0	360	2532	0.131687
Turdus migratorius	range	0	360	2533	0.112425
Turdus migratorius	range	0	360	2534	0.079468
Turdus migratorius	range	0	360	2535	0.057753
Turdus migratorius	range	0	360	2536	0.054196
Turdus migratorius	range	0	360	2537	0.053104
Turdus migratorius	range	0	360	2538	0.058298
Turdus migratorius	range	0	360	2539	0.060032
Turdus migratorius	range	0	360	2540	0.057670
Turdus migratorius	range	0	360	2541	0.000512
Turdus migratorius	range	0	360	2542	0.000389
Turdus migratorius	range	0	360	2543	0.000242
Turdus migratorius	range	0	360	2544	0.000136
Turdus migratorius	range	0	360	2545	0.000083
Turdus migratorius	range	0	360	2546	0.000142
Turdus migratorius	range	0	360	2547	0.000166
Turdus migratorius	range	0	360	2548	0.000242
Turdus migratorius	range	0	360	2549	0.034755
Turdus migratorius	range	0	360	2550	0.048739
Turdus migratorius	range	0	360	2551	0.052893
Turdus migratorius	range	0	360	2552	0.056901
Turdus migratorius	range	0	360	2553	0.000593
Turdus migratorius	range	0	360	2554	0.000487
Turdus migratorius	range	0	360	2555	0.000370
Turdus migratorius	range	0	360	2556	0.000224
Turdus migratorius	range	0	360	2677	0.000018
Turdus migratorius	range	0	360	2678	0.000101
Turdus migratorius	range	0	360	2679	0.000242
Turdus migratorius	range	0	360	2680	0.000446
Turdus migratorius	range	0	360	2681	0.071719
Turdus migratorius	range	0	360	2682	0.093548
Turdus migratorius	range	0	360	2683	0.114061
Turdus migratorius	range	0	360	2684	0.127692
Turdus migratorius	range	0	360	2685	0.137074
Turdus migratorius	range	0	360	2686	0.151605
Turdus migratorius	range	0	360	2687	0.166377
Turdus migratorius	range	0	360	2688	0.001770
Turdus migratorius	range	0	360	2689	0.174075
Turdus migratorius	range	0	360	2690	0.194106
Turdus migratorius	range	0	360	2691	0.002054
Turdus migratorius	range	0	360	2692	0.225432
Turdus migratorius	range	0	360	2693	0.002516
Turdus migratorius	range	0	360	2694	0.300090
Turdus migratorius	range	0	360	2695	0.341377
Turdus migratorius	range	0	360	2696	0.378076
Turdus migratorius	range	0	360	2697	0.382083
Turdus migratorius	range	0	360	2698	0.380483
Turdus migratorius	range	0	360	2699	0.332474
Turdus migratorius	range	0	360	2700	0.272997
Turdus migratorius	range	0	360	2701	0.225066
Turdus migratorius	range	0	360	2702	0.183260
Turdus migratorius	range	0	360	2703	0.166850
Turdus migratorius	range	0	360	2704	0.170152
Turdus migratorius	range	0	360	2705	0.189262
Turdus migratorius	range	0	360	2706	0.193301
Turdus migratorius	range	0	360	2707	0.200375
Turdus migratorius	range	0	360	2708	0.175973
Turdus migratorius	range	0	360	2709	0.155377
Turdus migratorius	range	0	360	2710	0.124277
Turdus migratorius	range	0	360	2711	0.099435
Turdus migratorius	range	0	360	2712	0.078991
Turdus migratorius	range	0	360	2713	0.075461
Turdus migratorius	range	0	360	2714	0.080114
Turdus migratorius	range	0	360	2715	0.080838
Turdus migratorius	range	0	360	2716	0.087037
Turdus migratorius	range	0	360	2717	0.000811
Turdus migratorius	range	0	360	2718	0.000746
Turdus migratorius	range	0	360	2719	0.000489
Turdus migratorius	range	0	360	2720	0.000325
Turdus migratorius	range	0	360	2721	0.000261
Turdus migratorius	range	0	360	2722	0.000207
Turdus migratorius	range	0	360	2723	0.000225
Turdus migratorius	range	0	360	2724	0.000324
Turdus migratorius	range	0	360	2725	0.000454
Turdus migratorius	range	0	360	2726	0.061201
Turdus migratorius	range	0	360	2727	0.075873
Turdus migratorius	range	0	360	2728	0.079886
Turdus migratorius	range	0	360	2729	0.085304
Turdus migratorius	range	0	360	2730	0.000847
Turdus migratorius	range	0	360	2731	0.000765
Turdus migratorius	range	0	360	2732	0.064039
Turdus migratorius	range	0	360	2733	0.000472
Turdus migratorius	range	0	360	2857	0.000018
Turdus migratorius	range	0	360	2858	0.000101
Turdus migratorius	range	0	360	2859	0.000206
Turdus migratorius	range	0	360	2860	0.000381
Turdus migratorius	range	0	360	2861	0.000635
Turdus migratorius	range	0	360	2862	0.000746
Turdus migratorius	range	0	360	2863	0.091356
Turdus migratorius	range	0	360	2864	0.101773
Turdus migratorius	range	0	360	2865	0.109953
Turdus migratorius	range	0	360	2866	0.112549
Turdus migratorius	range	0	360	2867	0.117015
Turdus migratorius	range	0	360	2868	0.001223
Turdus migratorius	range	0	360	2869	0.001182
Turdus migratorius	range	0	360	2870	0.001347
Turdus migratorius	range	0	360	2871	0.000147
Turdus migratorius	range	0	360	2872	0.000161
Turdus migratorius	range	0	360	2873	0.000188
Turdus migratorius	range	0	360	2874	0.002517
Turdus migratorius	range	0	360	2875	0.310328
Turdus migratorius	range	0	360	2876	0.358655
Turdus migratorius	range	0	360	2877	0.392195
Turdus migratorius	range	0	360	2878	0.393542
Turdus migratorius	range	0	360	2879	0.383098
Turdus migratorius	range	0	360	2880	0.326867
Turdus migratorius	range	0	360	2881	0.260205
Turdus migratorius	range	0	360	2882	0.206716
Turdus migratorius	range	0	360	2883	0.196299
Turdus migratorius	range	0	360	2884	0.207822
Turdus migratorius	range	0	360	2885	0.213357
Turdus migratorius	range	0	360	2886	0.232709
Turdus migratorius	range	0	360	2887	0.236858
Turdus migratorius	range	0	360	2888	0.237486
Turdus migratorius	range	0	360	2889	0.204427
Turdus migratorius	range	0	360	2890	0.174368
Turdus migratorius	range	0	360	2891	0.135739
Turdus migratorius	range	0	360	2892	0.116666
Turdus migratorius	range	0	360	2893	0.107923
Turdus migratorius	range	0	360	2894	0.109656
Turdus migratorius	range	0	360	2895	0.107679
Turdus migratorius	range	0	360	2896	0.125800
Turdus migratorius	range	0	360	2897	0.113402
Turdus migratorius	range	0	360	2898	0.001048
Turdus migratorius	range	0	360	2899	0.000904
Turdus migratorius	range	0	360	2900	0.000654
Turdus migratorius	range	0	360	2901	0.000525
Turdus migratorius	range	0	360	2902	0.000409
Turdus migratorius	range	0	360	2903	0.000413
Turdus migratorius	range	0	360	2904	0.000448
Turdus migratorius	range	0	360	2905	0.000631
Turdus migratorius	range	0	360	2906	0.076584
Turdus migratorius	range	0	360	2907	0.092989
Turdus migratorius	range	0	360	2908	0.104264
Turdus migratorius	range	0	360	2909	0.120059
Turdus migratorius	range	0	360	2910	0.125023
Turdus migratorius	range	0	360	2911	0.001183
Turdus migratorius	range	0	360	2912	0.001016
Turdus migratorius	range	0	360	2913	0.082389
Turdus migratorius	range	0	360	2914	0.000660
Turdus migratorius	range	0	360	2915	0.000466
Turdus migratorius	range	0	360	3043	0.000036
Turdus migratorius	range	0	360	3044	0.000101
Turdus migratorius	range	0	360	3045	0.000206
Turdus migratorius	range	0	360	3046	0.000323
Turdus migratorius	range	0	360	3047	0.000470
Turdus migratorius	range	0	360	3048	0.000622
Turdus migratorius	range	0	360	3049	0.000698
Turdus migratorius	range	0	360	3050	0.000775
Turdus migratorius	range	0	360	3051	0.082948
Turdus migratorius	range	0	360	3052	0.074786
Turdus migratorius	range	0	360	3053	0.000830
Turdus migratorius	range	0	360	3054	0.000778
Turdus migratorius	range	0	360	3055	0.000770
Turdus migratorius	range	0	360	3056	0.000079
Turdus migratorius	range	0	360	3057	0.000087
Turdus migratorius	range	0	360	3060	0.000195
Turdus migratorius	range	0	360	3061	0.000259
Turdus migratorius	range	0	360	3062	0.003253
Turdus migratorius	range	0	360	3063	0.386719
Turdus migratorius	range	0	360	3064	0.394152
Turdus migratorius	range	0	360	3065	0.393281
Turdus migratorius	range	0	360	3066	0.379848
Turdus migratorius	range	0	360	3067	0.319380
Turdus migratorius	range	0	360	3068	0.279069
Turdus migratorius	range	0	360	3069	0.250348
Turdus migratorius	range	0	360	3070	0.246895
Turdus migratorius	range	0	360	3071	0.250356
Turdus migratorius	range	0	360	3072	0.265152
Turdus migratorius	range	0	360	3073	0.280636
Turdus migratorius	range	0	360	3074	0.286354
Turdus migratorius	range	0	360	3075	0.278579
Turdus migratorius	range	0	360	3076	0.247545
Turdus migratorius	range	0	360	3077	0.205496
Turdus migratorius	range	0	360	3078	0.177703
Turdus migratorius	range	0	360	3079	0.160339
Turdus migratorius	range	0	360	3080	0.166170
Turdus migratorius	range	0	360	3081	0.154883
Turdus migratorius	range	0	360	3082	0.148639
Turdus migratorius	range	0	360	3083	0.152921
Turdus migratorius	range	0	360	3084	0.154056
Turdus migratorius	range	0	360	3085	0.138679
Turdus migratorius	range	0	360	3086	0.001141
Turdus migratorius	range	0	360	3087	0.000876
Turdus migratorius	range	0	360	3088	0.000701
Turdus migratorius	range	0	360	3089	0.000573
Turdus migratorius	range	0	360	3090	0.000566
Turdus migratorius	range	0	360	3091	0.000752
Turdus migratorius	range	0	360	3092	0.000978
Turdus migratorius	range	0	360	3093	0.001119
Turdus migratorius	range	0	360	3094	0.137967
Turdus migratorius	range	0	360	3095	0.134061
Turdus migratorius	range	0	360	3096	0.146987
Turdus migratorius	range	0	360	3097	0.149297
Turdus migratorius	range	0	360	3098	0.149113
Turdus migratorius	range	0	360	3099	0.135377
Turdus migratorius	range	0	360	3100	0.125387
Turdus migratorius	range	0	360	3101	0.102402
Turdus migratorius	range	0	360	3102	0.000852
Turdus migratorius	range	0	360	3103	0.000630
Turdus migratorius	range	0	360	3104	0.000048
Turdus migratorius	range	0	360	3234	0.000018
Turdus migratorius	range	0	360	3235	0.000060
Turdus migratorius	range	0	360	3236	0.000142
Turdus migratorius	range	0	360	3237	0.000282
Turdus migratorius	range	0	360	3238	0.000347
Turdus migratorius	range	0	360	3239	0.000453
Turdus migratorius	range	0	360	3240	0.000511
Turdus migratorius	range	0	360	3241	0.000511
Turdus migratorius	range	0	360	3242	0.051160
Turdus migratorius	range	0	360	3243	0.000472
Turdus migratorius	range	0	360	3244	0.049573
Turdus migratorius	range	0	360	3245	0.000424
Turdus migratorius	range	0	360	3246	0.000045
Turdus migratorius	range	0	360	3247	0.000046
Turdus migratorius	range	0	360	3248	0.000051
Turdus migratorius	range	0	360	3253	0.000280
Turdus migratorius	range	0	360	3254	0.347480
Turdus migratorius	range	0	360	3255	0.389786
Turdus migratorius	range	0	360	3256	0.399691
Turdus migratorius	range	0	360	3257	0.395537
Turdus migratorius	range	0	360	3258	0.369930
Turdus migratorius	range	0	360	3259	0.341917
Turdus migratorius	range	0	360	3260	0.307373
Turdus migratorius	range	0	360	3261	0.301985
Turdus migratorius	range	0	360	3262	0.296034
Turdus migratorius	range	0	360	3263	0.327224
Turdus migratorius	range	0	360	3264	0.339442
Turdus migratorius	range	0	360	3265	0.334381
Turdus migratorius	range	0	360	3266	0.318477
Turdus migratorius	range	0	360	3267	0.298216
Turdus migratorius	range	0	360	3268	0.266505
Turdus migratorius	range	0	360	3269	0.246666
Turdus migratorius	range	0	360	3270	0.227263
Turdus migratorius	range	0	360	3271	0.213887
Turdus migratorius	range	0	360	3272	0.205515
Turdus migratorius	range	0	360	3273	0.208722
Turdus migratorius	range	0	360	3274	0.195067
Turdus migratorius	range	0	360	3275	0.191654
Turdus migratorius	range	0	360	3276	0.183111
Turdus migratorius	range	0	360	3277	0.157733
Turdus migratorius	range	0	360	3278	0.126969
Turdus migratorius	range	0	360	3279	0.000952
Turdus migratorius	range	0	360	3280	0.000879
Turdus migratorius	range	0	360	3281	0.000868
Turdus migratorius	range	0	360	3282	0.000948
Turdus migratorius	range	0	360	3283	0.001133
Turdus migratorius	range	0	360	3284	0.001400
Turdus migratorius	range	0	360	3285	0.155936
Turdus migratorius	range	0	360	3286	0.165995
Turdus migratorius	range	0	360	3287	0.183664
Turdus migratorius	range	0	360	3288	0.188024
Turdus migratorius	range	0	360	3289	0.187882
Turdus migratorius	range	0	360	3290	0.185762
Turdus migratorius	range	0	360	3291	0.166295
Turdus migratorius	range	0	360	3292	0.157505
Turdus migratorius	range	0	360	3293	0.132151
Turdus migratorius	range	0	360	3294	0.115746
Turdus migratorius	range	0	360	3295	0.000918
Turdus migratorius	range	0	360	3296	0.000075
Turdus migratorius	range	0	360	3297	0.000051
Turdus migratorius	range	0	360	3431	0.000002
Turdus migratorius	range	0	360	3432	0.000042
Turdus migratorius	range	0	360	3433	0.000100
Turdus migratorius	range	0	360	3434	0.000142
Turdus migratorius	range	0	360	3435	0.000265
Turdus migratorius	range	0	360	3436	0.000265
Turdus migratorius	range	0	360	3437	0.030601
Turdus migratorius	range	0	360	3438	0.036406
Turdus migratorius	range	0	360	3439	0.028244
Turdus migratorius	range	0	360	3440	0.000218
Turdus migratorius	range	0	360	3441	0.000024
Turdus migratorius	range	0	360	3442	0.000018
Turdus migratorius	range	0	360	3445	0.000017
Turdus migratorius	range	0	360	3446	0.000303
Turdus migratorius	range	0	360	3447	0.000053
Turdus migratorius	range	0	360	3451	0.002805
Turdus migratorius	range	0	360	3452	0.358773
Turdus migratorius	range	0	360	3453	0.380135
Turdus migratorius	range	0	360	3454	0.408622
Turdus migratorius	range	0	360	3455	0.392887
Turdus migratorius	range	0	360	3456	0.379266
Turdus migratorius	range	0	360	3457	0.372135
Turdus migratorius	range	0	360	3458	0.379412
Turdus migratorius	range	0	360	3459	0.359151
Turdus migratorius	range	0	360	3460	0.382907
Turdus migratorius	range	0	360	3461	0.400918
Turdus migratorius	range	0	360	3462	0.414939
Turdus migratorius	range	0	360	3463	0.390566
Turdus migratorius	range	0	360	3464	0.360288
Turdus migratorius	range	0	360	3465	0.343182
Turdus migratorius	range	0	360	3466	0.003172
Turdus migratorius	range	0	360	3467	0.304883
Turdus migratorius	range	0	360	3468	0.294800
Turdus migratorius	range	0	360	3469	0.274179
Turdus migratorius	range	0	360	3470	0.278262
Turdus migratorius	range	0	360	3471	0.267015
Turdus migratorius	range	0	360	3472	0.248202
Turdus migratorius	range	0	360	3473	0.231258
Turdus migratorius	range	0	360	3474	0.194340
Turdus migratorius	range	0	360	3475	0.164067
Turdus migratorius	range	0	360	3476	0.139689
Turdus migratorius	range	0	360	3477	0.114030
Turdus migratorius	range	0	360	3478	0.001027
Turdus migratorius	range	0	360	3479	0.001204
Turdus migratorius	range	0	360	3480	0.001358
Turdus migratorius	range	0	360	3481	0.001599
Turdus migratorius	range	0	360	3482	0.179816
Turdus migratorius	range	0	360	3483	0.002137
Turdus migratorius	range	0	360	3484	0.218578
Turdus migratorius	range	0	360	3485	0.209968
Turdus migratorius	range	0	360	3486	0.206003
Turdus migratorius	range	0	360	3487	0.208137
Turdus migratorius	range	0	360	3488	0.213847
Turdus migratorius	range	0	360	3489	0.196813
Turdus migratorius	range	0	360	3490	0.180216
Turdus migratorius	range	0	360	3491	0.172710
Turdus migratorius	range	0	360	3492	0.158198
Turdus migratorius	range	0	360	3493	0.001394
Turdus migratorius	range	0	360	3494	0.001095
Turdus migratorius	range	0	360	3495	0.000076
Turdus migratorius	range	0	360	3496	0.000063
Turdus migratorius	range	0	360	3633	0.000002
Turdus migratorius	range	0	360	3634	0.000042
Turdus migratorius	range	0	360	3635	0.000082
Turdus migratorius	range	0	360	3636	0.000100
Turdus migratorius	range	0	360	3637	0.000124
Turdus migratorius	range	0	360	3638	0.000124
Turdus migratorius	range	0	360	3639	0.000165
Turdus migratorius	range	0	360	3640	0.000124
Turdus migratorius	range	0	360	3641	0.000012
Turdus migratorius	range	0	360	3642	0.000008
Turdus migratorius	range	0	360	3648	0.000024
Turdus migratorius	range	0	360	3649	0.000056
Turdus migratorius	range	0	360	3650	0.000100
Turdus migratorius	range	0	360	3651	0.000172
Turdus migratorius	range	0	360	3652	0.000224
Turdus migratorius	range	0	360	3653	0.002939
Turdus migratorius	range	0	360	3654	0.003511
Turdus migratorius	range	0	360	3655	0.389796
Turdus migratorius	range	0	360	3656	0.407417
Turdus migratorius	range	0	360	3657	0.430415
Turdus migratorius	range	0	360	3658	0.424715
Turdus migratorius	range	0	360	3659	0.441552
Turdus migratorius	range	0	360	3660	0.434152
Turdus migratorius	range	0	360	3661	0.443416
Turdus migratorius	range	0	360	3662	0.460385
Turdus migratorius	range	0	360	3663	0.472417
Turdus migratorius	range	0	360	3664	0.463889
Turdus migratorius	range	0	360	3665	0.443364
Turdus migratorius	range	0	360	3666	0.412751
Turdus migratorius	range	0	360	3667	0.405224
Turdus migratorius	range	0	360	3668	0.389759
