# taxon distribution range models
# data save on : 2023-10-04T14:59:22-03:00
taxon	type	age	equator	pixel	density
Turdus litsitsirupa	points	0	360	25645	1.000000
Turdus litsitsirupa	points	0	360	25646	1.000000
Turdus litsitsirupa	points	0	360	25647	1.000000
Turdus litsitsirupa	points	0	360	25648	1.000000
Turdus litsitsirupa	points	0	360	25980	1.000000
Turdus litsitsirupa	points	0	360	25981	1.000000
Turdus litsitsirupa	points	0	360	25982	1.000000
Turdus litsitsirupa	points	0	360	25990	1.000000
Turdus litsitsirupa	points	0	360	25991	1.000000
Turdus litsitsirupa	points	0	360	25993	1.000000
Turdus litsitsirupa	points	0	360	25995	1.000000
Turdus litsitsirupa	points	0	360	26328	1.000000
Turdus litsitsirupa	points	0	360	26329	1.000000
Turdus litsitsirupa	points	0	360	26330	1.000000
Turdus litsitsirupa	points	0	360	26341	1.000000
Turdus litsitsirupa	points	0	360	26673	1.000000
Turdus litsitsirupa	points	0	360	26674	1.000000
Turdus litsitsirupa	points	0	360	26682	1.000000
Turdus litsitsirupa	points	0	360	26683	1.000000
Turdus litsitsirupa	points	0	360	26684	1.000000
Turdus litsitsirupa	points	0	360	26685	1.000000
Turdus litsitsirupa	points	0	360	26688	1.000000
Turdus litsitsirupa	points	0	360	26689	1.000000
Turdus litsitsirupa	points	0	360	26690	1.000000
Turdus litsitsirupa	points	0	360	27016	1.000000
Turdus litsitsirupa	points	0	360	27017	1.000000
Turdus litsitsirupa	points	0	360	27018	1.000000
Turdus litsitsirupa	points	0	360	27019	1.000000
Turdus litsitsirupa	points	0	360	27022	1.000000
Turdus litsitsirupa	points	0	360	27023	1.000000
Turdus litsitsirupa	points	0	360	27024	1.000000
Turdus litsitsirupa	points	0	360	27025	1.000000
Turdus litsitsirupa	points	0	360	27026	1.000000
Turdus litsitsirupa	points	0	360	27027	1.000000
Turdus litsitsirupa	points	0	360	27028	1.000000
Turdus litsitsirupa	points	0	360	27030	1.000000
Turdus litsitsirupa	points	0	360	27031	1.000000
Turdus litsitsirupa	points	0	360	27032	1.000000
Turdus litsitsirupa	points	0	360	27033	1.000000
Turdus litsitsirupa	points	0	360	27034	1.000000
Turdus litsitsirupa	points	0	360	27356	1.000000
Turdus litsitsirupa	points	0	360	27357	1.000000
Turdus litsitsirupa	points	0	360	27358	1.000000
Turdus litsitsirupa	points	0	360	27359	1.000000
Turdus litsitsirupa	points	0	360	27360	1.000000
Turdus litsitsirupa	points	0	360	27364	1.000000
Turdus litsitsirupa	points	0	360	27365	1.000000
Turdus litsitsirupa	points	0	360	27366	1.000000
Turdus litsitsirupa	points	0	360	27367	1.000000
Turdus litsitsirupa	points	0	360	27368	1.000000
Turdus litsitsirupa	points	0	360	27369	1.000000
Turdus litsitsirupa	points	0	360	27372	1.000000
Turdus litsitsirupa	points	0	360	27697	1.000000
Turdus litsitsirupa	points	0	360	27698	1.000000
Turdus litsitsirupa	points	0	360	27699	1.000000
Turdus litsitsirupa	points	0	360	27700	1.000000
Turdus litsitsirupa	points	0	360	27705	1.000000
Turdus litsitsirupa	points	0	360	27706	1.000000
Turdus litsitsirupa	points	0	360	27708	1.000000
Turdus litsitsirupa	points	0	360	27709	1.000000
Turdus litsitsirupa	points	0	360	27710	1.000000
Turdus litsitsirupa	points	0	360	27711	1.000000
Turdus litsitsirupa	points	0	360	28034	1.000000
Turdus litsitsirupa	points	0	360	28035	1.000000
Turdus litsitsirupa	points	0	360	28036	1.000000
Turdus litsitsirupa	points	0	360	28040	1.000000
Turdus litsitsirupa	points	0	360	28041	1.000000
Turdus litsitsirupa	points	0	360	28042	1.000000
Turdus litsitsirupa	points	0	360	28043	1.000000
Turdus litsitsirupa	points	0	360	28045	1.000000
Turdus litsitsirupa	points	0	360	28046	1.000000
Turdus litsitsirupa	points	0	360	28047	1.000000
Turdus litsitsirupa	points	0	360	28370	1.000000
Turdus litsitsirupa	points	0	360	28371	1.000000
Turdus litsitsirupa	points	0	360	28372	1.000000
Turdus litsitsirupa	points	0	360	28373	1.000000
Turdus litsitsirupa	points	0	360	28374	1.000000
Turdus litsitsirupa	points	0	360	28375	1.000000
Turdus litsitsirupa	points	0	360	28377	1.000000
Turdus litsitsirupa	points	0	360	28380	1.000000
Turdus litsitsirupa	points	0	360	28381	1.000000
Turdus litsitsirupa	points	0	360	28382	1.000000
Turdus litsitsirupa	points	0	360	28383	1.000000
Turdus litsitsirupa	points	0	360	28384	1.000000
Turdus litsitsirupa	points	0	360	28702	1.000000
Turdus litsitsirupa	points	0	360	28703	1.000000
Turdus litsitsirupa	points	0	360	28707	1.000000
Turdus litsitsirupa	points	0	360	28708	1.000000
Turdus litsitsirupa	points	0	360	28709	1.000000
Turdus litsitsirupa	points	0	360	28711	1.000000
Turdus litsitsirupa	points	0	360	28712	1.000000
Turdus litsitsirupa	points	0	360	28713	1.000000
Turdus litsitsirupa	points	0	360	28714	1.000000
Turdus litsitsirupa	points	0	360	28715	1.000000
Turdus litsitsirupa	points	0	360	28716	1.000000
Turdus litsitsirupa	points	0	360	29032	1.000000
Turdus litsitsirupa	points	0	360	29038	1.000000
Turdus litsitsirupa	points	0	360	29039	1.000000
Turdus litsitsirupa	points	0	360	29041	1.000000
Turdus litsitsirupa	points	0	360	29042	1.000000
Turdus litsitsirupa	points	0	360	29043	1.000000
Turdus litsitsirupa	points	0	360	29044	1.000000
Turdus litsitsirupa	points	0	360	29045	1.000000
Turdus litsitsirupa	points	0	360	29046	1.000000
Turdus litsitsirupa	points	0	360	29047	1.000000
Turdus litsitsirupa	points	0	360	29365	1.000000
Turdus litsitsirupa	points	0	360	29366	1.000000
Turdus litsitsirupa	points	0	360	29367	1.000000
Turdus litsitsirupa	points	0	360	29368	1.000000
Turdus litsitsirupa	points	0	360	29369	1.000000
Turdus litsitsirupa	points	0	360	29370	1.000000
Turdus litsitsirupa	points	0	360	29371	1.000000
Turdus litsitsirupa	points	0	360	29372	1.000000
Turdus litsitsirupa	points	0	360	29373	1.000000
Turdus litsitsirupa	points	0	360	29690	1.000000
Turdus litsitsirupa	points	0	360	29691	1.000000
Turdus litsitsirupa	points	0	360	29693	1.000000
Turdus litsitsirupa	points	0	360	29694	1.000000
Turdus litsitsirupa	points	0	360	29695	1.000000
Turdus litsitsirupa	points	0	360	29696	1.000000
Turdus litsitsirupa	points	0	360	29697	1.000000
Turdus litsitsirupa	points	0	360	29698	1.000000
Turdus litsitsirupa	points	0	360	29699	1.000000
Turdus litsitsirupa	points	0	360	30010	1.000000
Turdus litsitsirupa	points	0	360	30011	1.000000
Turdus litsitsirupa	points	0	360	30012	1.000000
Turdus litsitsirupa	points	0	360	30013	1.000000
Turdus litsitsirupa	points	0	360	30016	1.000000
Turdus litsitsirupa	points	0	360	30019	1.000000
Turdus litsitsirupa	points	0	360	30020	1.000000
Turdus litsitsirupa	points	0	360	30332	1.000000
Turdus litsitsirupa	points	0	360	30333	1.000000
Turdus litsitsirupa	points	0	360	30334	1.000000
Turdus litsitsirupa	points	0	360	30335	1.000000
Turdus litsitsirupa	points	0	360	30338	1.000000
Turdus litsitsirupa	points	0	360	30339	1.000000
Turdus litsitsirupa	points	0	360	30340	1.000000
Turdus litsitsirupa	points	0	360	30653	1.000000
Turdus litsitsirupa	points	0	360	30654	1.000000
Turdus litsitsirupa	points	0	360	30655	1.000000
Turdus litsitsirupa	points	0	360	30656	1.000000
Turdus litsitsirupa	points	0	360	30967	1.000000
Turdus litsitsirupa	points	0	360	30968	1.000000
Turdus ludoviciae	points	0	360	16738	1.000000
Turdus ludoviciae	points	0	360	17091	1.000000
Turdus maculirostris	points	0	360	20188	1.000000
Turdus maculirostris	points	0	360	20189	1.000000
Turdus maculirostris	points	0	360	20190	1.000000
Turdus maculirostris	points	0	360	20549	1.000000
Turdus maculirostris	points	0	360	20550	1.000000
Turdus maculirostris	points	0	360	20551	1.000000
Turdus maculirostris	points	0	360	20908	1.000000
Turdus maculirostris	points	0	360	20909	1.000000
Turdus maculirostris	points	0	360	21268	1.000000
Turdus maculirostris	points	0	360	21269	1.000000
Turdus maculirostris	points	0	360	21270	1.000000
Turdus maculirostris	points	0	360	21628	1.000000
Turdus maculirostris	points	0	360	21629	1.000000
Turdus maculirostris	points	0	360	21988	1.000000
Turdus maculirostris	points	0	360	21989	1.000000
Turdus mandarinus	points	0	360	7183	1.000000
Turdus mandarinus	points	0	360	7184	1.000000
Turdus mandarinus	points	0	360	7459	1.000000
Turdus mandarinus	points	0	360	7460	1.000000
Turdus mandarinus	points	0	360	7738	1.000000
Turdus mandarinus	points	0	360	7739	1.000000
Turdus mandarinus	points	0	360	8888	1.000000
Turdus mandarinus	points	0	360	9180	1.000000
Turdus mandarinus	points	0	360	9184	1.000000
Turdus mandarinus	points	0	360	9185	1.000000
Turdus mandarinus	points	0	360	9188	1.000000
Turdus mandarinus	points	0	360	9195	1.000000
Turdus mandarinus	points	0	360	9481	1.000000
Turdus mandarinus	points	0	360	9482	1.000000
Turdus mandarinus	points	0	360	9483	1.000000
Turdus mandarinus	points	0	360	9484	1.000000
Turdus mandarinus	points	0	360	9485	1.000000
Turdus mandarinus	points	0	360	9486	1.000000
Turdus mandarinus	points	0	360	9487	1.000000
Turdus mandarinus	points	0	360	9489	1.000000
Turdus mandarinus	points	0	360	9490	1.000000
Turdus mandarinus	points	0	360	9492	1.000000
Turdus mandarinus	points	0	360	9493	1.000000
Turdus mandarinus	points	0	360	9494	1.000000
Turdus mandarinus	points	0	360	9495	1.000000
Turdus mandarinus	points	0	360	9496	1.000000
Turdus mandarinus	points	0	360	9785	1.000000
Turdus mandarinus	points	0	360	9787	1.000000
Turdus mandarinus	points	0	360	9788	1.000000
Turdus mandarinus	points	0	360	9789	1.000000
Turdus mandarinus	points	0	360	9791	1.000000
Turdus mandarinus	points	0	360	9792	1.000000
Turdus mandarinus	points	0	360	9794	1.000000
Turdus mandarinus	points	0	360	9795	1.000000
Turdus mandarinus	points	0	360	9796	1.000000
Turdus mandarinus	points	0	360	9797	1.000000
Turdus mandarinus	points	0	360	9798	1.000000
Turdus mandarinus	points	0	360	9799	1.000000
Turdus mandarinus	points	0	360	9800	1.000000
Turdus mandarinus	points	0	360	9801	1.000000
Turdus mandarinus	points	0	360	10092	1.000000
Turdus mandarinus	points	0	360	10093	1.000000
Turdus mandarinus	points	0	360	10094	1.000000
Turdus mandarinus	points	0	360	10095	1.000000
Turdus mandarinus	points	0	360	10096	1.000000
Turdus mandarinus	points	0	360	10099	1.000000
Turdus mandarinus	points	0	360	10100	1.000000
Turdus mandarinus	points	0	360	10101	1.000000
Turdus mandarinus	points	0	360	10102	1.000000
Turdus mandarinus	points	0	360	10103	1.000000
Turdus mandarinus	points	0	360	10104	1.000000
Turdus mandarinus	points	0	360	10105	1.000000
Turdus mandarinus	points	0	360	10106	1.000000
Turdus mandarinus	points	0	360	10107	1.000000
Turdus mandarinus	points	0	360	10108	1.000000
Turdus mandarinus	points	0	360	10109	1.000000
Turdus mandarinus	points	0	360	10110	1.000000
Turdus mandarinus	points	0	360	10405	1.000000
Turdus mandarinus	points	0	360	10406	1.000000
Turdus mandarinus	points	0	360	10407	1.000000
Turdus mandarinus	points	0	360	10408	1.000000
Turdus mandarinus	points	0	360	10409	1.000000
Turdus mandarinus	points	0	360	10410	1.000000
Turdus mandarinus	points	0	360	10411	1.000000
Turdus mandarinus	points	0	360	10413	1.000000
Turdus mandarinus	points	0	360	10414	1.000000
Turdus mandarinus	points	0	360	10415	1.000000
Turdus mandarinus	points	0	360	10416	1.000000
Turdus mandarinus	points	0	360	10417	1.000000
Turdus mandarinus	points	0	360	10418	1.000000
Turdus mandarinus	points	0	360	10419	1.000000
Turdus mandarinus	points	0	360	10420	1.000000
Turdus mandarinus	points	0	360	10421	1.000000
Turdus mandarinus	points	0	360	10422	1.000000
Turdus mandarinus	points	0	360	10717	1.000000
Turdus mandarinus	points	0	360	10719	1.000000
Turdus mandarinus	points	0	360	10720	1.000000
Turdus mandarinus	points	0	360	10721	1.000000
Turdus mandarinus	points	0	360	10722	1.000000
Turdus mandarinus	points	0	360	10723	1.000000
Turdus mandarinus	points	0	360	10725	1.000000
Turdus mandarinus	points	0	360	10726	1.000000
Turdus mandarinus	points	0	360	10727	1.000000
Turdus mandarinus	points	0	360	10728	1.000000
Turdus mandarinus	points	0	360	10729	1.000000
Turdus mandarinus	points	0	360	10730	1.000000
Turdus mandarinus	points	0	360	10731	1.000000
Turdus mandarinus	points	0	360	10732	1.000000
Turdus mandarinus	points	0	360	10733	1.000000
Turdus mandarinus	points	0	360	10734	1.000000
Turdus mandarinus	points	0	360	10735	1.000000
Turdus mandarinus	points	0	360	10736	1.000000
Turdus mandarinus	points	0	360	11033	1.000000
Turdus mandarinus	points	0	360	11034	1.000000
Turdus mandarinus	points	0	360	11036	1.000000
Turdus mandarinus	points	0	360	11040	1.000000
Turdus mandarinus	points	0	360	11041	1.000000
Turdus mandarinus	points	0	360	11042	1.000000
Turdus mandarinus	points	0	360	11043	1.000000
Turdus mandarinus	points	0	360	11045	1.000000
Turdus mandarinus	points	0	360	11046	1.000000
Turdus mandarinus	points	0	360	11047	1.000000
Turdus mandarinus	points	0	360	11048	1.000000
Turdus mandarinus	points	0	360	11049	1.000000
Turdus mandarinus	points	0	360	11050	1.000000
Turdus mandarinus	points	0	360	11051	1.000000
Turdus mandarinus	points	0	360	11052	1.000000
Turdus mandarinus	points	0	360	11053	1.000000
Turdus mandarinus	points	0	360	11354	1.000000
Turdus mandarinus	points	0	360	11357	1.000000
Turdus mandarinus	points	0	360	11358	1.000000
Turdus mandarinus	points	0	360	11359	1.000000
Turdus mandarinus	points	0	360	11360	1.000000
Turdus mandarinus	points	0	360	11361	1.000000
Turdus mandarinus	points	0	360	11362	1.000000
Turdus mandarinus	points	0	360	11363	1.000000
Turdus mandarinus	points	0	360	11365	1.000000
Turdus mandarinus	points	0	360	11366	1.000000
Turdus mandarinus	points	0	360	11367	1.000000
Turdus mandarinus	points	0	360	11368	1.000000
Turdus mandarinus	points	0	360	11369	1.000000
Turdus mandarinus	points	0	360	11370	1.000000
Turdus mandarinus	points	0	360	11677	1.000000
Turdus mandarinus	points	0	360	11678	1.000000
Turdus mandarinus	points	0	360	11681	1.000000
Turdus mandarinus	points	0	360	11682	1.000000
Turdus mandarinus	points	0	360	11683	1.000000
Turdus mandarinus	points	0	360	11684	1.000000
Turdus mandarinus	points	0	360	11685	1.000000
Turdus mandarinus	points	0	360	11687	1.000000
Turdus mandarinus	points	0	360	11689	1.000000
Turdus mandarinus	points	0	360	11690	1.000000
Turdus mandarinus	points	0	360	11691	1.000000
Turdus mandarinus	points	0	360	11692	1.000000
Turdus mandarinus	points	0	360	11693	1.000000
Turdus mandarinus	points	0	360	11694	1.000000
Turdus mandarinus	points	0	360	11695	1.000000
Turdus mandarinus	points	0	360	11696	1.000000
Turdus mandarinus	points	0	360	12006	1.000000
Turdus mandarinus	points	0	360	12010	1.000000
Turdus mandarinus	points	0	360	12012	1.000000
Turdus mandarinus	points	0	360	12013	1.000000
Turdus mandarinus	points	0	360	12014	1.000000
Turdus mandarinus	points	0	360	12015	1.000000
Turdus mandarinus	points	0	360	12016	1.000000
Turdus mandarinus	points	0	360	12018	1.000000
Turdus mandarinus	points	0	360	12019	1.000000
Turdus mandarinus	points	0	360	12020	1.000000
Turdus mandarinus	points	0	360	12338	1.000000
Turdus mandarinus	points	0	360	12340	1.000000
Turdus mandarinus	points	0	360	12341	1.000000
Turdus mandarinus	points	0	360	12342	1.000000
Turdus mandarinus	points	0	360	12344	1.000000
Turdus mandarinus	points	0	360	12345	1.000000
Turdus mandarinus	points	0	360	12346	1.000000
Turdus mandarinus	points	0	360	12347	1.000000
Turdus mandarinus	points	0	360	12348	1.000000
Turdus mandarinus	points	0	360	12669	1.000000
Turdus mandarinus	points	0	360	12670	1.000000
Turdus mandarinus	points	0	360	12671	1.000000
Turdus mandarinus	points	0	360	12672	1.000000
Turdus mandarinus	points	0	360	12673	1.000000
Turdus mandarinus	points	0	360	12674	1.000000
Turdus mandarinus	points	0	360	12675	1.000000
Turdus mandarinus	points	0	360	12676	1.000000
Turdus mandarinus	points	0	360	12677	1.000000
Turdus mandarinus	points	0	360	13004	1.000000
Turdus mandarinus	points	0	360	13006	1.000000
Turdus mandarinus	points	0	360	13007	1.000000
Turdus mandarinus	points	0	360	13008	1.000000
Turdus mandarinus	points	0	360	13009	1.000000
Turdus mandarinus	points	0	360	13340	1.000000
Turdus mandarinus	points	0	360	13341	1.000000
Turdus maranonicus	points	0	360	22348	1.000000
Turdus maranonicus	points	0	360	22708	1.000000
Turdus maranonicus	points	0	360	23066	1.000000
Turdus maximus	points	0	360	8858	1.000000
Turdus maximus	points	0	360	9156	1.000000
Turdus maximus	points	0	360	9157	1.000000
Turdus maximus	points	0	360	10083	1.000000
Turdus maximus	points	0	360	10394	1.000000
Turdus maximus	points	0	360	10395	1.000000
Turdus maximus	points	0	360	10396	1.000000
Turdus maximus	points	0	360	10398	1.000000
Turdus maximus	points	0	360	10399	1.000000
Turdus maximus	points	0	360	10702	1.000000
Turdus maximus	points	0	360	10703	1.000000
Turdus maximus	points	0	360	10704	1.000000
Turdus maximus	points	0	360	10705	1.000000
Turdus maximus	points	0	360	10706	1.000000
Turdus maximus	points	0	360	10707	1.000000
Turdus maximus	points	0	360	10708	1.000000
Turdus maximus	points	0	360	10709	1.000000
Turdus maximus	points	0	360	10712	1.000000
Turdus maximus	points	0	360	11020	1.000000
Turdus maximus	points	0	360	11026	1.000000
Turdus maximus	points	0	360	11027	1.000000
Turdus maximus	points	0	360	11347	1.000000
Turdus menachensis	points	0	360	13953	1.000000
Turdus menachensis	points	0	360	14295	1.000000
Turdus menachensis	points	0	360	14296	1.000000
Turdus menachensis	points	0	360	14639	1.000000
Turdus menachensis	points	0	360	14985	1.000000
Turdus menachensis	points	0	360	15332	1.000000
Turdus menachensis	points	0	360	15681	1.000000
Turdus merula	points	0	360	1650	1.000000
Turdus merula	points	0	360	1789	1.000000
Turdus merula	points	0	360	1943	1.000000
Turdus merula	points	0	360	1944	1.000000
Turdus merula	points	0	360	2092	1.000000
Turdus merula	points	0	360	2093	1.000000
Turdus merula	points	0	360	2098	1.000000
Turdus merula	points	0	360	2099	1.000000
Turdus merula	points	0	360	2100	1.000000
Turdus merula	points	0	360	2252	1.000000
Turdus merula	points	0	360	2253	1.000000
Turdus merula	points	0	360	2258	1.000000
Turdus merula	points	0	360	2260	1.000000
Turdus merula	points	0	360	2261	1.000000
Turdus merula	points	0	360	2422	1.000000
Turdus merula	points	0	360	2425	1.000000
Turdus merula	points	0	360	2426	1.000000
Turdus merula	points	0	360	2427	1.000000
Turdus merula	points	0	360	2428	1.000000
Turdus merula	points	0	360	2590	1.000000
Turdus merula	points	0	360	2591	1.000000
Turdus merula	points	0	360	2592	1.000000
Turdus merula	points	0	360	2597	1.000000
Turdus merula	points	0	360	2598	1.000000
Turdus merula	points	0	360	2599	1.000000
Turdus merula	points	0	360	2600	1.000000
Turdus merula	points	0	360	2601	1.000000
Turdus merula	points	0	360	2604	1.000000
Turdus merula	points	0	360	2769	1.000000
Turdus merula	points	0	360	2770	1.000000
Turdus merula	points	0	360	2773	1.000000
Turdus merula	points	0	360	2775	1.000000
Turdus merula	points	0	360	2776	1.000000
Turdus merula	points	0	360	2777	1.000000
Turdus merula	points	0	360	2779	1.000000
Turdus merula	points	0	360	2949	1.000000
Turdus merula	points	0	360	2950	1.000000
Turdus merula	points	0	360	2951	1.000000
Turdus merula	points	0	360	2952	1.000000
Turdus merula	points	0	360	2955	1.000000
Turdus merula	points	0	360	2959	1.000000
Turdus merula	points	0	360	3138	1.000000
Turdus merula	points	0	360	3141	1.000000
Turdus merula	points	0	360	3142	1.000000
Turdus merula	points	0	360	3146	1.000000
Turdus merula	points	0	360	3147	1.000000
Turdus merula	points	0	360	3148	1.000000
Turdus merula	points	0	360	3149	1.000000
Turdus merula	points	0	360	3325	1.000000
Turdus merula	points	0	360	3332	1.000000
Turdus merula	points	0	360	3333	1.000000
Turdus merula	points	0	360	3335	1.000000
Turdus merula	points	0	360	3336	1.000000
Turdus merula	points	0	360	3349	1.000000
Turdus merula	points	0	360	3524	1.000000
Turdus merula	points	0	360	3525	1.000000
Turdus merula	points	0	360	3532	1.000000
Turdus merula	points	0	360	3533	1.000000
Turdus merula	points	0	360	3534	1.000000
Turdus merula	points	0	360	3547	1.000000
Turdus merula	points	0	360	3548	1.000000
Turdus merula	points	0	360	3553	1.000000
Turdus merula	points	0	360	3557	1.000000
Turdus merula	points	0	360	3726	1.000000
Turdus merula	points	0	360	3727	1.000000
Turdus merula	points	0	360	3728	1.000000
Turdus merula	points	0	360	3729	1.000000
Turdus merula	points	0	360	3735	1.000000
Turdus merula	points	0	360	3736	1.000000
Turdus merula	points	0	360	3737	1.000000
Turdus merula	points	0	360	3741	1.000000
Turdus merula	points	0	360	3746	1.000000
Turdus merula	points	0	360	3749	1.000000
Turdus merula	points	0	360	3751	1.000000
Turdus merula	points	0	360	3752	1.000000
Turdus merula	points	0	360	3753	1.000000
Turdus merula	points	0	360	3754	1.000000
Turdus merula	points	0	360	3756	1.000000
Turdus merula	points	0	360	3762	1.000000
Turdus merula	points	0	360	3933	1.000000
Turdus merula	points	0	360	3934	1.000000
Turdus merula	points	0	360	3935	1.000000
Turdus merula	points	0	360	3937	1.000000
Turdus merula	points	0	360	3938	1.000000
Turdus merula	points	0	360	3945	1.000000
Turdus merula	points	0	360	3946	1.000000
Turdus merula	points	0	360	3957	1.000000
Turdus merula	points	0	360	3962	1.000000
Turdus merula	points	0	360	3967	1.000000
Turdus merula	points	0	360	4147	1.000000
Turdus merula	points	0	360	4148	1.000000
Turdus merula	points	0	360	4149	1.000000
Turdus merula	points	0	360	4151	1.000000
Turdus merula	points	0	360	4152	1.000000
Turdus merula	points	0	360	4153	1.000000
Turdus merula	points	0	360	4154	1.000000
Turdus merula	points	0	360	4156	1.000000
Turdus merula	points	0	360	4157	1.000000
Turdus merula	points	0	360	4160	1.000000
Turdus merula	points	0	360	4161	1.000000
Turdus merula	points	0	360	4162	1.000000
Turdus merula	points	0	360	4167	1.000000
Turdus merula	points	0	360	4170	1.000000
Turdus merula	points	0	360	4176	1.000000
Turdus merula	points	0	360	4183	1.000000
Turdus merula	points	0	360	4367	1.000000
Turdus merula	points	0	360	4368	1.000000
Turdus merula	points	0	360	4369	1.000000
Turdus merula	points	0	360	4371	1.000000
Turdus merula	points	0	360	4372	1.000000
Turdus merula	points	0	360	4373	1.000000
Turdus merula	points	0	360	4374	1.000000
Turdus merula	points	0	360	4375	1.000000
Turdus merula	points	0	360	4376	1.000000
Turdus merula	points	0	360	4377	1.000000
Turdus merula	points	0	360	4379	1.000000
Turdus merula	points	0	360	4380	1.000000
Turdus merula	points	0	360	4381	1.000000
Turdus merula	points	0	360	4384	1.000000
Turdus merula	points	0	360	4388	1.000000
Turdus merula	points	0	360	4395	1.000000
Turdus merula	points	0	360	4396	1.000000
Turdus merula	points	0	360	4397	1.000000
Turdus merula	points	0	360	4398	1.000000
Turdus merula	points	0	360	4404	1.000000
Turdus merula	points	0	360	4595	1.000000
Turdus merula	points	0	360	4596	1.000000
Turdus merula	points	0	360	4597	1.000000
Turdus merula	points	0	360	4598	1.000000
Turdus merula	points	0	360	4599	1.000000
Turdus merula	points	0	360	4600	1.000000
Turdus merula	points	0	360	4601	1.000000
Turdus merula	points	0	360	4602	1.000000
Turdus merula	points	0	360	4603	1.000000
Turdus merula	points	0	360	4604	1.000000
Turdus merula	points	0	360	4605	1.000000
Turdus merula	points	0	360	4606	1.000000
Turdus merula	points	0	360	4616	1.000000
Turdus merula	points	0	360	4622	1.000000
Turdus merula	points	0	360	4623	1.000000
Turdus merula	points	0	360	4624	1.000000
Turdus merula	points	0	360	4824	1.000000
Turdus merula	points	0	360	4828	1.000000
Turdus merula	points	0	360	4829	1.000000
Turdus merula	points	0	360	4830	1.000000
Turdus merula	points	0	360	4831	1.000000
Turdus merula	points	0	360	4832	1.000000
Turdus merula	points	0	360	4835	1.000000
Turdus merula	points	0	360	4836	1.000000
Turdus merula	points	0	360	4839	1.000000
Turdus merula	points	0	360	4847	1.000000
Turdus merula	points	0	360	4850	1.000000
Turdus merula	points	0	360	5057	1.000000
Turdus merula	points	0	360	5059	1.000000
Turdus merula	points	0	360	5060	1.000000
Turdus merula	points	0	360	5061	1.000000
Turdus merula	points	0	360	5062	1.000000
Turdus merula	points	0	360	5063	1.000000
Turdus merula	points	0	360	5064	1.000000
Turdus merula	points	0	360	5065	1.000000
Turdus merula	points	0	360	5066	1.000000
Turdus merula	points	0	360	5070	1.000000
Turdus merula	points	0	360	5071	1.000000
Turdus merula	points	0	360	5075	1.000000
Turdus merula	points	0	360	5081	1.000000
Turdus merula	points	0	360	5085	1.000000
Turdus merula	points	0	360	5296	1.000000
Turdus merula	points	0	360	5297	1.000000
Turdus merula	points	0	360	5300	1.000000
Turdus merula	points	0	360	5301	1.000000
Turdus merula	points	0	360	5303	1.000000
Turdus merula	points	0	360	5304	1.000000
Turdus merula	points	0	360	5306	1.000000
Turdus merula	points	0	360	5307	1.000000
Turdus merula	points	0	360	5308	1.000000
Turdus merula	points	0	360	5309	1.000000
Turdus merula	points	0	360	5313	1.000000
Turdus merula	points	0	360	5314	1.000000
Turdus merula	points	0	360	5315	1.000000
Turdus merula	points	0	360	5316	1.000000
Turdus merula	points	0	360	5540	1.000000
Turdus merula	points	0	360	5541	1.000000
Turdus merula	points	0	360	5542	1.000000
Turdus merula	points	0	360	5543	1.000000
Turdus merula	points	0	360	5544	1.000000
Turdus merula	points	0	360	5545	1.000000
Turdus merula	points	0	360	5546	1.000000
Turdus merula	points	0	360	5547	1.000000
Turdus merula	points	0	360	5550	1.000000
Turdus merula	points	0	360	5551	1.000000
Turdus merula	points	0	360	5552	1.000000
Turdus merula	points	0	360	5553	1.000000
Turdus merula	points	0	360	5561	1.000000
Turdus merula	points	0	360	5789	1.000000
Turdus merula	points	0	360	5790	1.000000
Turdus merula	points	0	360	5791	1.000000
Turdus merula	points	0	360	5792	1.000000
Turdus merula	points	0	360	5794	1.000000
Turdus merula	points	0	360	5795	1.000000
Turdus merula	points	0	360	5796	1.000000
Turdus merula	points	0	360	5801	1.000000
Turdus merula	points	0	360	6041	1.000000
Turdus merula	points	0	360	6043	1.000000
Turdus merula	points	0	360	6045	1.000000
Turdus merula	points	0	360	6046	1.000000
Turdus merula	points	0	360	6047	1.000000
Turdus merula	points	0	360	6048	1.000000
Turdus merula	points	0	360	6049	1.000000
Turdus merula	points	0	360	6053	1.000000
Turdus merula	points	0	360	6059	1.000000
Turdus merula	points	0	360	6062	1.000000
Turdus merula	points	0	360	6066	1.000000
Turdus merula	points	0	360	6067	1.000000
Turdus merula	points	0	360	6069	1.000000
Turdus merula	points	0	360	6070	1.000000
Turdus merula	points	0	360	6300	1.000000
Turdus merula	points	0	360	6302	1.000000
Turdus merula	points	0	360	6303	1.000000
Turdus merula	points	0	360	6305	1.000000
Turdus merula	points	0	360	6308	1.000000
Turdus merula	points	0	360	6314	1.000000
Turdus merula	points	0	360	6318	1.000000
Turdus merula	points	0	360	6319	1.000000
Turdus merula	points	0	360	6324	1.000000
Turdus merula	points	0	360	6328	1.000000
Turdus merula	points	0	360	6329	1.000000
Turdus merula	points	0	360	6330	1.000000
Turdus merula	points	0	360	6359	1.000000
Turdus merula	points	0	360	6554	1.000000
Turdus merula	points	0	360	6559	1.000000
Turdus merula	points	0	360	6561	1.000000
Turdus merula	points	0	360	6562	1.000000
Turdus merula	points	0	360	6564	1.000000
Turdus merula	points	0	360	6568	1.000000
Turdus merula	points	0	360	6590	1.000000
